id	carbono_estoque_g.m2	data_coleta_ano	coord_x	coord_y
ctb0645-Perfil-125	5226	1983	-43,16666667	-6,2
ctb0645-Perfil-126	8919	1981	-42,9	-3,76666667
ctb0645-Perfil-127	2785	1982	-45,6	-7,06666667
ctb0645-Perfil-128	3507	1982	-42,85	-5,03333333
ctb0645-Perfil-129	3414	1982	-44,43333333	-5,03333333
ctb0645-Perfil-13	3061	1982	-45,38333333	-1,65
ctb0645-Perfil-130	3527	1983	-43,98333333	-4,73333333
ctb0645-Perfil-131	4147	1982	-44,06666667	-4,35
ctb0645-Perfil-132	4619	1981	-44,68333333	-3,03333333
ctb0645-Perfil-133	2990	1982	-41,88333333	-2,93333333
ctb0645-Perfil-134	1111	1982	-42,91666667	-2,85
ctb0645-Perfil-135	4917	1981	-43,46666667	-4,56666667
ctb0645-Perfil-136	2513	1978	-44,6	-3,23333333
ctb0645-Perfil-137	2513	1982	-42,9	-4,91666667
ctb0645-Perfil-138	3282	1978	-44,08333333	-6,56666667
ctb0645-Perfil-139	3354	1982	-44,81666667	-4,21666667
ctb0645-Perfil-14	3398	1977	-45,28333333	-5,58333333
ctb0645-Perfil-140	10503	1978	-45,13333333	-2,53333333
ctb0645-Perfil-142	4166	1978	-43,03333333	-4,28333333
ctb0645-Perfil-143	2306	1977	-44,33333333	-2,95
ctb0645-Perfil-145	4994	1981	-44,83333333	-3,35
ctb0645-Perfil-146	9115	1981	-44,61666667	-3,25
ctb0645-Perfil-147	3744	1982	-47,98333333	-5,23333333
ctb0645-Perfil-148	1290	1983	-44,83333333	-7,03333333
ctb0645-Perfil-149	2890	1978	-41,83333333	-3
ctb0645-Perfil-15	1465	1983	-44,43333333	-6,55
ctb0645-Perfil-150	1532	1982	-42,38333333	-3,43333333
ctb0645-Perfil-151	3854	1978	-41,83333333	-3
ctb0645-Perfil-152	2960	1982	-45,31666667	-4,05
ctb0645-Perfil-153	4435	1978	-42,56666667	-3,51666667
ctb0645-Perfil-154	650	1978	-41,83333333	-3
ctb0645-Perfil-155	2499	1977	-43,56666667	-4,46666667
ctb0645-Perfil-156	2455	1982	-43,86666667	-4,63333333
ctb0645-Perfil-157	2244	1982	-46,03333333	-7,66666667
ctb0645-Perfil-158	648	1983	-47,46666667	-6,85
ctb0645-Perfil-159	1111	1982	-42,38333333	-3,26666667
ctb0645-Perfil-16	3517	1983	-46,21666667	-9,33333333
ctb0645-Perfil-160	648	1983	-47,4	-7,18333333
ctb0645-Perfil-161	3094	1981	-43,21666667	-4,91666667
ctb0645-Perfil-162	3989	1982	-42,83333333	-2,95
ctb0645-Perfil-163	1923	1981	-43,11666667	-3,08333333
ctb0645-Perfil-164	6200	1978	-42,878436	-3,676268
ctb0645-Perfil-17	1373	1983	-46,38333333	-9,48333333
ctb0645-Perfil-18	5417	1982	-43,28333333	-4,88333333
ctb0645-Perfil-19	6756	1978	-44,08333333	-6,56666667
ctb0645-Perfil-20	6066	1982	-45,98333333	-7,93333333
ctb0645-Perfil-21	7022	1978	-44,08333333	-6,56666667
ctb0645-Perfil-22	3800	1982	-45,88333333	-7,23333333
ctb0645-Perfil-24	2557	1982	-46,4	-7,65
ctb0645-Perfil-25	11367	1981	-44,01666667	-6,58333333
ctb0645-Perfil-26	4978	1978	-44,06666667	-6,58333333
ctb0645-Perfil-27	6012	1983	-44,08333333	-6,08333333
ctb0645-Perfil-28	5584	1982	-44,58333333	-5,91666667
ctb0645-Perfil-29	1308	1982	-44,33333333	-6,15
ctb0645-Perfil-3	5989	1982	-45,86666667	-5,68333333
ctb0645-Perfil-30	6962	1983	-44,08333333	-6,1
ctb0645-Perfil-32	1196	1982	-46,2	-7,21666667
ctb0645-Perfil-33	5940	1982	-47,36666667	-6,56666667
ctb0645-Perfil-34	2062	1983	-47,46666667	-6,9
ctb0645-Perfil-35	4758	1983	-46,5	-9,53333333
ctb0645-Perfil-36	5185	1982	-46,28333333	-7,13333333
ctb0645-Perfil-37	7293	1983	-47,36666667	-6,33333333
ctb0645-Perfil-38	6049	1982	-47,13333333	-6,9
ctb0645-Perfil-4	4645	1982	-44,08333333	-5,93333333
ctb0645-Perfil-40	2580	1982	-47,51666667	-5,15
ctb0645-Perfil-41	2288	1977	-43,88333333	-4,43333333
ctb0645-Perfil-42	1633	1978	-46,08333333	-7,46666667
ctb0645-Perfil-43	1756	1978	-46,1	-7,45
ctb0645-Perfil-44	3592	1982	-47,61666667	-5,43333333
ctb0645-Perfil-45	2408	1982	-47,85	-5,16666667
ctb0645-Perfil-46	4446	1981	-43,43333333	-3,51666667
ctb0645-Perfil-47	4143	1978	-42,88333333	-3,68333333
ctb0645-Perfil-49	3629	1977	-44,46666667	-5,05
ctb0645-Perfil-50	2206	1983	-44,4	-5,75
ctb0645-Perfil-51	2691	1982	-47,9	-5,1
ctb0645-Perfil-52	4107	1983	-43,08333333	-5,41666667
ctb0645-Perfil-53	5219	1981	-43,83333333	-4,23333333
ctb0645-Perfil-54	2230	1981	-43,83333333	-4,38333333
ctb0645-Perfil-55	2665	1982	-42,88333333	-5,13333333
ctb0645-Perfil-56	2062	1983	-42,83333333	-5,16666667
ctb0645-Perfil-57	2989	1983	-43,28333333	-5,88333333
ctb0645-Perfil-58	3828	1983	-43,63333333	-4,98333333
ctb0645-Perfil-59	2829	1977	-44,43333	-5,083333
ctb0645-Perfil-6	6042	1981	-43,08333	-6,6
ctb0645-Perfil-60	2151	1983	-44,65	-5,216667
ctb0645-Perfil-61	3840	1977	-44,43333	-5,066667
ctb0645-Perfil-62	3490	1981	-43,11667	-4,183333
ctb0645-Perfil-63	4193	1983	-44,4	-5,55
ctb0645-Perfil-64	3731	1983	-43,96667	-4,683333
ctb0645-Perfil-65	4204	1982	-44,15	-2,55
ctb0645-Perfil-66	4254	1982	-47,5	-5,45
ctb0645-Perfil-67	3410	1980	-44,65	-4,366667
ctb0645-Perfil-68	3106	1981	-45,53333	-3,583333
ctb0645-Perfil-69	2001	1982	-44,63333	-4,666667
ctb0645-Perfil-7	3912	1978	-42,88333	-3,683333
ctb0645-Perfil-70	4096	1981	-43,46667	-4,633333
ctb0645-Perfil-71	4237	1978	-44,1	-6,55
ctb0645-Perfil-72	8472	1982	-42,91667	-3,983333
ctb0645-Perfil-73	9261	1981	-44,31667	-5,333333
ctb0645-Perfil-74	1995	1981	-45,66667	-3,333333
ctb0645-Perfil-75	2268	1982	-44,33333	-6,216667
ctb0645-Perfil-76	1669	1983	-43,15	-6,033333
ctb0645-Perfil-77	5245	1982	-44,25	-4,8
ctb0645-Perfil-78	2694	1982	-44,58333	-5,4
ctb0645-Perfil-79	2212	1982	-45,4	-4,066667
ctb0645-Perfil-8	4137	1983	-44,65	-7,166667
ctb0645-Perfil-80	6122	1982	-44,71667	-5,95
ctb0645-Perfil-81	7110	1982	-43,75	-5,016667
ctb0645-Perfil-82	1634	1982	-43,35	-4,933333
ctb0645-Perfil-83	2234	1982	-43,7	-5,05
ctb0645-Perfil-84	3754	1982	-43,36667	-4,7
ctb0645-Perfil-85	5713	1983	-45,96667	-7,366667
ctb0645-Perfil-86	9094	1983	-44,91667	-5,566667
ctb0645-Perfil-87	5113	1981	-43,35	-3,733333
ctb0645-Perfil-88	2871	1983	-46,35	-7,433333
ctb0645-Perfil-89	4738	1978	-45,11667	-2,516667
ctb0645-Perfil-9	3986	1982	-44,45	-5,716667
ctb0645-Perfil-90	5251	1982	-45,36667	-3,716667
ctb0645-Perfil-91	1492	1982	-47,41667	-7,35
ctb0645-Perfil-92	2452	1977	-43,88333	-4,433333
ctb0645-Perfil-93	2949	1982	-47,38333	-7,55
ctb0645-Perfil-94	1378	1982	-44,56667	-3,3
ctb0645-Perfil-95	1927	1982	-42,9	-4,9
ctb0645-Perfil-96	2249	1981	-43,7	-3,966667
ctb0645-Perfil-97	1677	1982	-43,68333	-4,6
ctb0645-Perfil-98	3573	1982	-47,6	-5,366667
ctb0645-Perfil-99	3702	1982	-42,95	-4,083333
ctb0646-PERFIL-1	6622	1974	-46,71667	-13,01667
ctb0646-PERFIL-10	8599	1974	-47,13333	-15,13333
ctb0646-PERFIL-11	6300	1974	-46,78333	-14,83333
ctb0646-PERFIL-12	3211	1974	-47,31667	-15,36667
ctb0646-PERFIL-13	11420	1974	-46,53333	-14,45
ctb0646-PERFIL-15	13436	1974	-46,53333	-14,1
ctb0646-PERFIL-16	7686	1974	-46,7	-13,95
ctb0646-PERFIL-17	7750	1974	-46,78333	-12,73333
ctb0646-PERFIL-18	2677	1974	-47,05	-14,98333
ctb0646-PERFIL-19	8976	1974	-46,6	-12,91667
ctb0646-PERFIL-2	7221	1974	-47,1	-15,38333
ctb0646-PERFIL-20	2273	1974	-46,45	-13
ctb0646-PERFIL-21	3806	1974	-46,53333	-13,05
ctb0646-PERFIL-22	3654	1974	-47,25	-15,33333
ctb0646-PERFIL-23	6390	1974	-46,41667	-14,1
ctb0646-PERFIL-24	4907	1974	-46,95	-14,86667
ctb0646-PERFIL-25	2439	1974	-46,86667	-12,91667
ctb0646-PERFIL-26	1810	1974	-46,83333	-14,68333
ctb0646-PERFIL-27	5338	1974	-46,7	-14,73333
ctb0646-PERFIL-28	8909	1974	-47,08333	-15,03333
ctb0646-PERFIL-29	7494	1974	-46,73333	-14,78333
ctb0646-PERFIL-3	6116	1974	-47,15	-15,43333
ctb0646-PERFIL-30	1838	1974	-46,1	-14,45
ctb0646-PERFIL-31	2541	1974	-46,95	-12,91667
ctb0646-PERFIL-32	4824	1974	-46,48333	-14,6
ctb0646-PERFIL-33	1507	1974	-46,96667	-12,86667
ctb0646-PERFIL-34	18420	1974	-46,78333	-12,75
ctb0646-PERFIL-35	2300	1974	-46,65	-14,35
ctb0646-PERFIL-36	2099	1974	-46,43333	-14,11667
ctb0646-PERFIL-4	2977	1974	-46,26667	-14,01667
ctb0646-PERFIL-5	3147	1974	-46,21638	-14,01281
ctb0646-PERFIL-6	4654	1974	-46,51667	-14,63333
ctb0646-PERFIL-7	2645	1974	-46,9	-13,21667
ctb0646-PERFIL-8	2381	1974	-46,7	-14,28333
ctb0646-PERFIL-9	15409	1974	-46,75	-13,28333
ctb0646-PERFIL-COM-1	3945	1974	-47,21667	-15,11667
ctb0646-PERFIL-COM-2	3328	1974	-47,23333	-15,36667
ctb0646-PERFIL-COM-3	2544	1974	-46,45	-14,61667
ctb0646-PERFIL-COM-4	2182	1974	-46,5	-14,61667
ctb0646-PERFIL-COM-5	9417	1973	-47,1	-15,05
ctb0646-PERFIL-COM-6	7745	1974	-47,1	-15,15
ctb0646-PERFIL-COM-7	3592	1974	-46,66667	-13
ctb0646-PERFIL-COM-8	10069	1974	-46,55	-14,11667
ctb0646-PERFIL-COM-9	5804	1974	-46,43333	-13,5
ctb0646-PERFIL-COM-N10	4267	1974	-46,43333	-13,28333
ctb0646-PERFIL-COM-N12	5820	1974	-46,43333	-12,6
ctb0646-PERFIL-COM-N13	8028	1974	-46,78333	-12,71667
ctb0646-PERFIL-COM-N14	10133	1974	-46,73333	-12,68333
ctb0646-PERFIL-COM-N16	9756	1974	-46,41667	-14,33333
ctb0646-PERFIL-COM-N17	4822	1974	-46,91667	-14,45
ctb0646-PERFIL-COM-N18	3642	1974	-46,55	-13,61667
ctb0646-PERFIL-COM-N19	4103	1974	-46,81667	-14,03333
ctb0646-PERFIL-COM-N21	8008	1974	-46,81667	-12,55
ctb0646-PERFIL-COM-N22	4823	1974	-46,81667	-12,75
ctb0646-PERFIL-COM-N23	5183	1974	-46,76667	-12,7
ctb0646-PERFIL-COM-N24	3965	1974	-46,75	-14,81667
ctb0646-PERFIL-COM-N25	2617	1974	-46,71667	-14,73333
ctb0646-PERFIL-COM-N26	5109	1974	-46,62429	-13,00605
ctb0646-PERFIL-COM-N27	7624	1974	-46,56663	-12,84945
ctb0646-PERFIL-COM-N28	8184	1974	-46,61667	-13,16667
ctb0646-PERFIL-COM-N29	2892	1974	-46,48333	-14,53333
ctb0646-PERFIL-COM-N30	7353	1974	-46,46667	-13,31667
ctb0646-PERFIL-COM-N31	3275	1974	-46,6	-13,7
ctb0646-PERFIL-COM-N32	2212	1974	-47,08333	-15,38333
ctb0646-PERFIL-COM-N33	4091	1974	-46,41667	-14,61667
ctb0646-PERFIL-COM-N34	3639	1974	-46,29504	-14,76276
ctb0646-PERFIL-COM-N35	1308	1974	-46,85	-12,5
ctb0646-PERFIL-COM-N36	1786	1974	-47,05	-14,96667
ctb0646-PERFIL-COM-N37	8706	1974	-46,73333	-14,1
ctb0646-PERFIL-COM-N38	7922	1974	-46,51667	-14,36667
ctb0646-PERFIL-COM-N39	8901	1974	-46,81667	-14,16667
ctb0646-PERFIL-COM-N40	1491	1974	-46,01696	-14,47655
ctb0654-01-V-RCC	2682	1998	-34,95167	-7,639722
ctb0654-02-V-RCC	2792	1998	-34,95167	-7,640556
ctb0654-03-V-RCC	4170	1998	-34,95139	-7,640833
ctb0654-04-V-RCC	1517	1997	-37,11083	-5,540556
ctb0654-05-V-RCC	4034	1997	-37,24556	-5,364722
ctb0654-06-V-RCC	3120	1997	-37,40694	-5,193889
ctb0654-07-V-RCC	3160	1997	-37,52306	-5,244722
ctb0654-08-V-RCC	4620	1997	-37,6875	-5,478889
ctb0654-09-V-RCC	3564	1997	-38,35833	-6,645
ctb0654-10-V-RCC	3225	1997	-38,30333	-6,726111
ctb0654-11-V-RCC	2529	1997	-38,255	-6,726944
ctb0654-12-V-RCC	1802	1997	-39,115	-8,250278
ctb0654-13-V-RCC	3574	1997	-39,19778	-8,128611
ctb0654-14-V-RCC	2938	1997	-39,3275	-8,502778
ctb0654-15-V-RCC	3871	1997	-40,41642	-9,392922
ctb0654-16-V-RCC	929	1997	-40,39167	-9,199444
ctb0654-18-V-RCC	2983	1997	-40,28861	-9,030278
ctb0654-19-V-RCC	2140	1997	-40,25194	-9,043889
ctb0654-Extra-02-V-RCC	2443	1967	-35,83778	-5,798611
ctb0656-Perfil-11	9208	1968	-35,2333	-7,3167
ctb0656-Perfil-13	7663	1967	-38,4167	-7,3167
ctb0656-Perfil-16	3240	1967	-37,8333	-7,6333
ctb0656-Perfil-24	2890	1967	-37,7167	-6,9167
ctb0656-Perfil-28	4082	1966	-35,0333	-7,1833
ctb0656-Perfil-32	3171	1968	-36,0833	-6,8
ctb0656-Perfil-37	2551	1967	-36,8667	-7,1833
ctb0656-Perfil-45	1804	1968	-38,4167	-6,55
ctb0656-Perfil-50	1417	1968	-36,3667	-6,45
ctb0659-1-Extra	2563	1980	-61,46667	2,783333
ctb0659-10-Extra	1438	1981	-61,8	2,5
ctb0659-11-Extra	3230	1981	-61,71667	2,533333
ctb0659-12-Extra	4752	1981	-61,23333	2,55
ctb0659-13-Extra	2792	1981	-61,68333	2,2
ctb0659-14-Extra	2147	1981	-61,71667	2,716667
ctb0659-15-Extra	4144	1981	-61,7	2,75
ctb0659-16-Extra	4613	1981	-61,7	2,5
ctb0659-17-Extra	395	1980	-61,55	2,883333
ctb0659-18-Extra	3028	1980	-61,53333	2,9
ctb0659-19-Extra	4481	1981	-61,7	2,533333
ctb0659-2-Extra	2050	1981	-61,35	2,1
ctb0659-20-Extra	6089	1981	-61,76667	2,483333
ctb0659-21-Extra	1159	1981	-61,66667	2,216667
ctb0659-3-Extra	7987	1981	-61,55	2,916667
ctb0659-4-Extra	2734	1980	-61,45	2,666667
ctb0659-5-Extra	810	1980	-61,48333	2,683333
ctb0659-6-Extra	4533	1980	-61,13333	2,533333
ctb0659-7-Extra	3710	1980	-61,46667	2,666667
ctb0659-8-Extra	4724	1980	-61,25	2,55
ctb0659-9-Extra	1997	1981	-61,76667	2,5
ctb0659-PC-1	5518	1981	-61,65	2,9
ctb0659-PC-10	4198	1981	-61,5	2,233333
ctb0659-PC-2	2819	1981	-61,35	2,05
ctb0659-PC-3	1798	1981	-61,3	2,55
ctb0659-PC-4	2241	1981	-61,63333	2,616667
ctb0659-PC-5	1790	1981	-61,16667	2,533333
ctb0659-PC-6	1790	1981	-61,18333	2,533333
ctb0659-PC-7	4804	1981	-61,75	2,75
ctb0659-PC-8	8267	1981	-61,73333	2,75
ctb0659-PC-9	633	1981	-61,5	2,2
ctb0661-P1	13754	1970	-39,55	-7,2
ctb0661-P10	2688	1969	-39,3333	-7,2167
ctb0661-P100	2795	1968	-37,75	-4,5667
ctb0661-P101	2492	1963	-40,1667	-2,8667
ctb0661-P102	3530	1970	-39,1333	-3,65
ctb0661-P103	4988	1969	-39,25	-7,2833
ctb0661-P104	6193	1969	-39,2833	-7,2167
ctb0661-P105	4738	1968	-40,8667	-3,5
ctb0661-P106	2779	1968	-38,7	-4,4833
ctb0661-P107	2530	1968	-38,1167	-5,1167
ctb0661-P109	4538	1970	-40,2333	-6,8667
ctb0661-P11	1760	1969	-40,3167	-3,05
ctb0661-P111	4049	1971	-39,6167	-6,5167
ctb0661-P113	1842	1969	-40,3	-5,8
ctb0661-P114	1297	1970	-40,6167	-3,8
ctb0661-P115	2156	1969	-40,3333	-6,0167
ctb0661-P117	4026	1970	-40,1667	-6,9167
ctb0661-P118	3725	1970	-40,4667	-3,4
ctb0661-P119	1814	1970	-40,7	-3,9
ctb0661-P12	2886	1969	-40,8333	-6,05
ctb0661-P120	1786	1969	-39,05	-5,7333
ctb0661-P121	1141	1970	-38,9833	-5,7667
ctb0661-P123	1120	1968	-40,2833	-4,3167
ctb0661-P124	987	1968	-38	-4,95
ctb0661-P125	3028	1967	-37,4667	-4,85
ctb0661-P126	3629	1968	-41	-3,7167
ctb0661-P127	1114	1970	-38,4833	-4,35
ctb0661-P129	23310	1969	-40,8833	-3,9333
ctb0661-P13	2251	1969	-40,4167	-7,2167
ctb0661-P14	2711	1969	-40,0167	-7,2833
ctb0661-P15	2343	1968	-40,7833	-4,2167
ctb0661-P16	2864	1970	-40,3333	-7,05
ctb0661-P17	5183	1970	-40,3667	-6,9167
ctb0661-P18	4646	1968	-37,9	-5,2167
ctb0661-P19	4004	1968	-37,95	-5,2167
ctb0661-P2	4529	1968	-40,8667	-4,1
ctb0661-P20	2352	1968	-38,4833	-6,0167
ctb0661-P21	4647	1968	-40,5167	-3,6667
ctb0661-P22	2621	1970	-40,7	-4,35
ctb0661-P23	7148	1966	-38,9333	-4,2333
ctb0661-P24	8853	1963	-38,9167	-4,2333
ctb0661-P25	1674	1963	-38,4667	-4,2
ctb0661-P26	2776	1963	-40,3167	-2,8833
ctb0661-P27	1739	1968	-38,0833	-5,0333
ctb0661-P28	771	1969	-38,1	-5,0667
ctb0661-P29	2434	1968	-38,1667	-5,3167
ctb0661-P3	7511	1968	-40,8667	-4,0833
ctb0661-P30	1141	1968	-37,95	-4,8667
ctb0661-P31	2854	1965	-38,6167	-3,8167
ctb0661-P32	2346	1969	-40,6167	-3
ctb0661-P33	1156	1969	-40,5833	-2,9833
ctb0661-P34	2038	1970	-38,4667	-3,8333
ctb0661-P35	1425	1966	-38,85	-4,6
ctb0661-P36	2100	1970	-40,9167	-2,95
ctb0661-P37	2355	1963	-40,0833	-3,1167
ctb0661-P38	7872	1969	-40,4333	-3,4833
ctb0661-P39	3964	1966	-39,0167	-4,3
ctb0661-P4	10048	1969	-39,2833	-7,4333
ctb0661-P40	3207	1965	-38,65	-3,85
ctb0661-P41	3062	1965	-38,65	-3,8333
ctb0661-P42	4562	1970	-39,5667	-5,6
ctb0661-P43	3842	1968	-41,0167	-3,5667
ctb0661-P44	3510	1969	-39,45	-6,25
ctb0661-P45	3409	1965	-38,8167	-4,15
ctb0661-P46	6165	1965	-38,8667	-4,1667
ctb0661-P47	5380	1968	-40,8	-4,6167
ctb0661-P48	4322	1965	-38,8167	-4,15
ctb0661-P49	5513	1969	-40,45	-3,5833
ctb0661-P5	4318	1968	-40,9667	-3,7
ctb0661-P50	3979	1968	-40,6167	-3,5167
ctb0661-P51	4575	1968	-40,6167	-3,5
ctb0661-P52	3825	1970	-38,7167	-3,8833
ctb0661-P53	3727	1969	-40,55	-6,1
ctb0661-P54	3220	1969	-40,7833	-3,7667
ctb0661-P55	2108	1969	-38,9667	-7,4667
ctb0661-P56	2832	1968	-40,6167	-4,2
ctb0661-P57	2249	1970	-39,2667	-5,65
ctb0661-P59	4214	1969	-38,4	-4,8333
ctb0661-P6	5894	1968	-39,4667	-7,2
ctb0661-P60	2629	1969	-39,1	-3,5833
ctb0661-P61	4282	1963	-38,5667	-3,7333
ctb0661-P62	2772	1966	-38,6667	-4,4333
ctb0661-P63	3122	1970	-40,2833	-4,85
ctb0661-P64	2077	1969	-39,8167	-3,6
ctb0661-P65	4994	1969	-41,1	-3,55
ctb0661-P66	1684	1966	-38,85	-4,35
ctb0661-P67	2300	1967	-37,4833	-4,8833
ctb0661-P68	6237	1969	-39,5	-5,8833
ctb0661-P69	3539	1969	-39,1	-6,5167
ctb0661-P7	5105	1968	-40,95	-3,8333
ctb0661-P70	5930	1970	-39,3	-6,7333
ctb0661-P71	4794	1970	-39,5667	-6,8833
ctb0661-P72	3924	1970	-39,1333	-4,85
ctb0661-P73	3843	1970	-40,2667	-3,8
ctb0661-P74	4700	1969	-38,7167	-6,8333
ctb0661-P75	3186	1969	-40,3	-5,3667
ctb0661-P76	3735	1970	-40,55	-5,25
ctb0661-P77	4198	1966	-38,8833	-4,0167
ctb0661-P78	3284	1968	-40,2667	-3,7833
ctb0661-P79	1758	1969	-39,2667	-3,7833
ctb0661-P8	4200	1969	-39,2833	-7,4
ctb0661-P80	3470	1969	-39,3333	-4,3833
ctb0661-P81	967	1969	-38,9833	-3,8167
ctb0661-P82	1767	1969	-38,7833	-4,1
ctb0661-P83	1391	1969	-40,3667	-5,7
ctb0661-P84	761	1969	-40,8833	-3,1833
ctb0661-P85	1379	1969	-39,9333	-3,7167
ctb0661-P86	1360	1970	-40,2333	-6,5667
ctb0661-P87	492	1969	-40,1833	-5,1667
ctb0661-P88	787	1969	-38,05	-4,7833
ctb0661-P89	2007	1970	-40,6167	-3,6833
ctb0661-P9	3611	1968	-40,9667	-3,95
ctb0661-P90	4458	1968	-37,8333	-5
ctb0661-P91	3310	1968	-37,9333	-5,45
ctb0661-P92	4974	1963	-38,9667	-7,4167
ctb0661-P93	3120	1968	-38,05	-5,2667
ctb0661-P95	1653	1969	-40,8	-3,1
ctb0661-P96	2788	1969	-38,9333	-3,8
ctb0661-P97	1873	1966	-38,9333	-4,6
ctb0661-P98	898	1969	-39,0333	-5,05
ctb0661-P99	3846	1963	-39,0167	-4,9
ctb0662-P1	5833	1966	-41,1115	-20,3623
ctb0662-P10	8551	1963	-40,1	-19,1268
ctb0662-P11	5379	1966	-39,9192	-18,8116
ctb0662-P12	9729	1966	-40,4769	-18,8225
ctb0662-P13	5985	1966	-40,5731	-19,0942
ctb0662-P14	10126	1966	-41,6692	-20,9275
ctb0662-P15	4199	1966	-41,1269	-20,8152
ctb0662-P19	5048	1967	-40,4231	-18,6594
ctb0662-P2	7167	1966	-40,7192	-20,0906
ctb0662-P20	5905	1967	-40,5308	-18,9565
ctb0662-P27	15633	1967	-40,3192	-20,2283
ctb0662-P28	5349	1967	-40,3462	-20,2681
ctb0662-P3	5312	1966	-41,1538	-20,7754
ctb0662-P30	5914	1968	-41,1346	-18,8297
ctb0662-P31	6170	1968	-40,8192	-18,5254
ctb0662-P33	4492	1968	-40,8154	-18,5145
ctb0662-P34	3911	1968	-40,7115	-18,2246
ctb0662-P36	4894	1968	-40,3769	-19,529
ctb0662-P37	8548	1968	-39,7462	-19,2645
ctb0662-P38	3166	1968	-39,7731	-18,5906
ctb0662-P41	8899	1968	-40,8231	-20,0942
ctb0662-P43	5142	1969	-40,3115	-19,7935
ctb0662-P44	6687	1969	-40,4731	-20,471
ctb0662-P45	5584	1969	-40,7269	-19,5326
ctb0662-P48	4378	1968	-39,7846	-18,5906
ctb0662-P50	3739	1965	-39,9077	-18,3007
ctb0662-P53	2080	1965	-39,9769	-19,4022
ctb0662-P54	7215	1969	-40,7538	-20,4058
ctb0662-P55	4880	1966	-40,4423	-18,1051
ctb0662-P56	7143	1969	-40,7	-19,9348
ctb0662-P57	7555	1970	-40,5654	-20,0906
ctb0662-P6	5317	1966	-40,4885	-20,3913
ctb0662-P60	3478	1970	-41,6077	-21,1413
ctb0662-P61	4409	1970	-41,6769	-20,9094
ctb0662-P62	6938	1970	-41,1923	-20,5688
ctb0662-P63	4913	1970	-41,7308	-20,5254
ctb0662-P64	5267	1970	-41,5385	-20,6196
ctb0662-P65	4755	1970	-41,6538	-21,0471
ctb0662-P68	7769	1970	-41,7962	-20,4746
ctb0662-P7	5143	1969	-40,2462	-20,2681
ctb0662-P70	14936	1970	-40,9577	-20,1377
ctb0662-P71	7627	1970	-40,7962	-20,1413
ctb0662-P73	5107	1969	-40,6923	-19,337
ctb0662-P77	5718	1970	-40,3885	-20,3442
ctb0662-P79	8543	1971	-40,6846	-19,1377
ctb0662-P8	7383	1966	-40,2615	-18,2536
ctb0662-P80	7326	1971	-41,1615	-19,7572
ctb0662-P81	3041	1971	-40,9077	-19,4565
ctb0662-P82	7741	1971	-41,0231	-18,9275
ctb0662-P83	7748	1971	-40,8385	-18,4203
ctb0662-P84	6266	1971	-39,8846	-18,3261
ctb0662-P86	9513	1969	-40,5731	-19,8877
ctb0662-P87	15590	1971	-39,7462	-19,2645
ctb0662-P89	109428	1971	-39,8885	-19,5616
ctb0662-P9	5086	1966	-40,1962	-18,308
ctb0662-P90	2979	1972	-40,8731	-21,1087
ctb0664-PERFIL-07	4768	1970	-71,18333	-4,633333
ctb0664-PERFIL-09	5598	1970	-70,6	-4,283333
ctb0664-PERFIL-100	3745	1970	-66,66667	-7,3
ctb0664-PERFIL-101	8811	1970	-66,41667	-7,783333
ctb0664-PERFIL-18	4777	1970	-69,78333	-4,133333
ctb0664-PERFIL-24	4194	1970	-69,16667	-4,366667
ctb0664-PERFIL-28	6758	1970	-68,85	-4,766667
ctb0664-PERFIL-35	8393	1970	-67,85	-4,016667
ctb0664-PERFIL-37	6910	1970	-66,5	-4,716667
ctb0664-PERFIL-38	5885	1970	-66,135	-4,783333
ctb0664-PERFIL-40	1808	1970	-66,75	-4,11
ctb0664-PERFIL-41	2287	1970	-66,5	-4,35
ctb0664-PERFIL-47	3919	1970	-70,81667	-5,066667
ctb0664-PERFIL-49	5510	1970	-70,61667	-5,816667
ctb0664-PERFIL-50	8634	1970	-70,16667	-5,733333
ctb0664-PERFIL-51	6239	1970	-69,88333	-5,516667
ctb0664-PERFIL-53	5393	1970	-69,4	-5,2
ctb0664-PERFIL-60	7013	1970	-67,76667	-5,133333
ctb0664-PERFIL-61	4279	1970	-67,6	-5,916667
ctb0664-PERFIL-62	5501	1970	-66,98333	-5,1
ctb0664-PERFIL-66	11233	1970	-66,58333	-5,333333
ctb0664-PERFIL-67	3790	1970	-70,83333	-6,266667
ctb0664-PERFIL-68	4514	1970	-70,4	-6,25
ctb0664-PERFIL-69	2890	1970	-70,06667	-6,9
ctb0664-PERFIL-72	3295	1970	-69,6	-6,283333
ctb0664-PERFIL-73	4010	1970	-69,16667	-6,316667
ctb0664-PERFIL-75	3503	1970	-68,91667	-6,383333
ctb0664-PERFIL-81	5824	1970	-67,25	-6,683333
ctb0664-PERFIL-82	2526	1970	-71,7	-7,55
ctb0664-PERFIL-83	2596	1970	-71,33333	-7,166667
ctb0664-PERFIL-84	2290	1970	-70,81667	-7,733333
ctb0664-PERFIL-86	2910	1970	-70,35	-7,15
ctb0664-PERFIL-87	3159	1970	-70,28333	-7,75
ctb0664-PERFIL-91	2510	1970	-69,83333	-7,55
ctb0664-PERFIL-92	3488	1970	-69,35	-7,55
ctb0664-PERFIL-93	3786	1970	-68,9	-7,4
ctb0664-PERFIL-94	5107	1970	-67,63333	-7,216667
