id,cos_estoque_gm2,data_coleta_ano,coord_x,coord_y
ctb0019-P1,18460,2005,-50.231766,-29.475679
ctb0019-P2,21578,2005,-50.226229,-29.47674
ctb0019-PP1,35533,2005,-50.23069,-29.484547
ctb0019-PP2,38098,2005,-50.229965,-29.485079
ctb0019-S1,22624,2005,-50.180869,-29.491589
ctb0019-S2,27380,2005,-50.176026,-29.483439
ctb0022-L10,9449,2011,-51.08373281,-23.60725697
ctb0022-L100,4961,2011,-51.04921648,-23.41574799
ctb0022-L101,4834,2011,-51.04848169,-23.36009587
ctb0022-L11,2928,2011,-51.09091876,-23.6227802
ctb0022-L12,4575,2011,-51.09290028,-23.62452235
ctb0022-L13,4032,2011,-51.08531674,-23.64643103
ctb0022-L14,4816,2011,-51.08118788,-23.66089459
ctb0022-L15,5452,2011,-51.04372654,-23.62695573
ctb0022-L16,5474,2011,-51.15135274,-23.52526944
ctb0022-L17,5117,2011,-51.18657745,-23.53757906
ctb0022-L18,9535,2011,-51.18488154,-23.53684943
ctb0022-L19,5518,2011,-51.21173125,-23.55280324
ctb0022-L2,4848,2011,-51.13865938,-23.51826276
ctb0022-L20,5141,2011,-51.21427467,-23.58047612
ctb0022-L21,4998,2011,-51.19105117,-23.61641151
ctb0022-L22,4404,2011,-51.19299964,-23.64159224
ctb0022-L23,4478,2011,-51.20694851,-23.64572025
ctb0022-L24,4282,2011,-51.20419418,-23.64629296
ctb0022-L25,4013,2011,-51.20638632,-23.68734342
ctb0022-L26,4488,2011,-51.21043895,-23.70074236
ctb0022-L27,3098,2011,-51.21169545,-23.7013097
ctb0022-L3,5046,2011,-51.11559898,-23.55022165
ctb0022-L4,4050,2011,-51.07222952,-23.52596759
ctb0022-L44,4092,2011,-51.25969247,-23.55740049
ctb0022-L48,3774,2011,-51.2910347,-23.50699639
ctb0022-L49,3860,2011,-51.28645392,-23.49033033
ctb0022-L5,3576,2011,-51.07295624,-23.52924618
ctb0022-L52,5229,2011,-51.09130249,-23.70952077
ctb0022-L56,5483,2011,-51.0358552,-23.70269681
ctb0022-L6,2767,2011,-51.05329398,-23.52738435
ctb0022-L63,4068,2011,-50.92628586,-23.73522793
ctb0022-L65,4240,2011,-50.99130114,-23.70108387
ctb0022-L7,8039,2011,-51.03328731,-23.55611431
ctb0022-L71,4351,2011,-51.01932087,-23.53124027
ctb0022-L72,5395,2011,-51.02047579,-23.52428483
ctb0022-L73,4431,2011,-50.99415099,-23.5846614
ctb0022-L74,5341,2011,-50.98276275,-23.58441666
ctb0022-L75,1367,2011,-50.97491718,-23.5597922
ctb0022-L76,3627,2011,-50.97757595,-23.54027269
ctb0022-L77,4531,2011,-51.03993361,-23.50093111
ctb0022-L78,6175,2011,-50.94803845,-23.48698079
ctb0022-L79,6539,2011,-50.96150762,-23.47553099
ctb0022-L8,2268,2011,-51.08438503,-23.55418002
ctb0022-L80,5260,2011,-50.98743856,-23.47128073
ctb0022-L81,5397,2011,-50.9650338,-23.43501913
ctb0022-L82,5006,2011,-51.30182626,-23.42850767
ctb0022-L85,3553,2011,-51.27428671,-23.44116837
ctb0022-L86,3880,2011,-51.28445462,-23.44397746
ctb0022-L87,5125,2011,-51.24105958,-23.45184589
ctb0022-L88,3152,2011,-51.2405896,-23.44101618
ctb0022-L89,5424,2011,-51.23012531,-23.41337319
ctb0022-L90,3305,2011,-51.21504271,-23.37125592
ctb0022-L91,3929,2011,-51.18153628,-23.39754823
ctb0022-L92,4014,2011,-51.14369256,-23.40806584
ctb0022-L93,5127,2011,-51.16381281,-23.42958962
ctb0022-L94,3214,2011,-51.14002843,-23.47896859
ctb0022-L95,5372,2011,-51.16158261,-23.49535143
ctb0022-L96,3410,2011,-51.08200554,-23.38228506
ctb0022-L97,3190,2011,-51.08125319,-23.40019789
ctb0022-L98,3989,2011,-51.09335166,-23.44461522
ctb0022-L99,4430,2011,-51.08342436,-23.46016651
ctb0029-10,2430,2008,-53.346483,-33.522039
ctb0029-100,1897,2008,-51.557371,-28.206357
ctb0029-12,2860,2008,-53.812761,-29.762041
ctb0029-15,2208,2008,-53.352172,-29.811012
ctb0029-16,3976,2008,-50.567081,-29.867146
ctb0029-24,3312,2008,-51.087725,-29.932633
ctb0029-26,4658,2008,-54.32267,-30.336612
ctb0029-28,2900,2008,-54.195762,-29.622231
ctb0029-36,1300,2007,-53.580861,-29.648235
ctb0029-4,2288,2008,-53.122124,-29.697885
ctb0029-43,1677,2007,-53.580282,-29.647556
ctb0029-44,6288,2008,-57.082275,-29.767951
ctb0029-46,4658,2008,-53.506961,-30.50812
ctb0029-49,1820,2007,-53.581768,-29.648491
ctb0029-51,8750,2008,-51.186718,-29.170271
ctb0029-54,3536,2008,-54.687055,-31.013325
ctb0029-57,4368,2006,-49.886778,-28.594306
ctb0029-58,5425,2006,-49.860361,-28.593444
ctb0029-59,3318,2006,-49.886694,-28.594722
ctb0029-60,3729,2006,-49.860194,-28.593306
ctb0029-61,7216,2008,-50.569208,-29.187636
ctb0029-63,8910,2008,-50.90755,-28.352012
ctb0029-64,10864,2008,-51.203468,-29.027836
ctb0029-65,7872,2008,-50.419632,-28.614451
ctb0029-68,3960,2008,-52.464276,-28.266136
ctb0029-69,140,2008,-54.427477,-30.289187
ctb0029-74,7828,2008,-51.304867,-28.716447
ctb0029-76,3993,2006,-49.865806,-28.594833
ctb0029-79,7128,2006,-51.508093,-28.599128
ctb0029-84,2714,2006,-49.956242,-28.657612
ctb0029-85,3145,2006,-49.956111,-28.657778
ctb0029-99,12792,2008,-51.806408,-30.855403
ctb0033-RO0600,3362,1996,-63.34944444,-9.07638889
ctb0033-RO0600C,4120,1996,-63.3489883674578,-9.07575096728953
ctb0033-RO0607,3562,1996,-63.28833333,-9.09111111
ctb0033-RO0607D,4133,1996,-63.2894504166333,-9.09237384044591
ctb0033-RO0607E,3302,1996,-63.289986363013,-9.08961016198432
ctb0033-RO0607F,2772,1996,-63.2866091792159,-9.09098851774615
ctb0033-RO0626,3928,1996,-63.48777778,-9.4175
ctb0033-RO0626D,2741,1996,-63.4878936674249,-9.41797271971957
ctb0033-RO0626E,2784,1996,-63.4879818803465,-9.4182905167184
ctb0033-RO0626F,2838,1996,-63.4885611215529,-9.41696587368294
ctb0033-RO0626G,4329,1996,-63.4865806560295,-9.41587069481913
ctb0033-RO0626H,3211,1996,-63.4884926466524,-9.41830779492641
ctb0033-RO0626I,2880,1996,-63.4866355302973,-9.41629270528842
ctb0033-RO0626J,3560,1996,-63.4886400559984,-9.41685908348796
ctb0033-RO0626K,4213,1996,-63.4877128249842,-9.41711314835889
ctb0033-RO0628,5414,1996,-63.44972222,-9.12972222
ctb0033-RO0628D,3588,1996,-63.4503528746562,-9.12883729294385
ctb0033-RO0628E,4488,1996,-63.4488688310442,-9.12958197619985
ctb0033-RO0628F,4721,1996,-63.4484568053133,-9.13071765212071
ctb0033-RO0628G,4108,1996,-63.4489983620783,-9.13083800489488
ctb0033-RO0629,4710,1997,-63.40611111,-9.09416667
ctb0033-RO0629B,3818,1997,-63.406740364229,-9.09369625032188
ctb0033-RO0629D,4318,1997,-63.4050530678386,-9.09267458191565
ctb0033-RO0629E,4250,1997,-63.4072833781045,-9.09478093900583
ctb0033-RO0629F,4025,1997,-63.4062366206884,-9.09472819790105
ctb0033-RO0655,4300,1996,-62.30833333,-10.69944444
ctb0033-RO0655E,2191,1996,-62.30689821994,-10.6999698011742
ctb0033-RO0655F,3070,1996,-62.309099308623,-10.7003912564262
ctb0033-RO0655G,2874,1996,-62.3078892448161,-10.6989837286742
ctb0033-RO0655H,3354,1996,-62.3090469681284,-10.7010457280185
ctb0033-RO0661,4248,1996,-62.68111111,-11.06527778
ctb0033-RO0661C,4104,1996,-62.6820003638252,-11.0669754278649
ctb0033-RO0661D,4348,1996,-62.6809250022826,-11.0660948092791
ctb0033-RO0661E,4416,1996,-62.6807833501649,-11.0635795310389
ctb0033-RO0661F,5542,1996,-62.6819005192774,-11.0669986260504
ctb0033-RO0661G,4054,1996,-62.6817124314179,-11.0653390574761
ctb0033-RO0661H,3937,1996,-62.6813295980152,-11.0654533726124
ctb0033-RO0661I,4112,1996,-62.6795843191273,-11.0640726764326
ctb0033-RO0663,3885,1996,-62.79305556,-11.035
ctb0033-RO0663D,2885,1996,-62.7927386430113,-11.0350395715518
ctb0033-RO0663E,2005,1996,-62.7922328005181,-11.033622683856
ctb0033-RO0663F,1337,1996,-62.7922739668087,-11.034147636945
ctb0033-RO0663G,1458,1996,-62.7925853585686,-11.0333975243758
ctb0033-RO0663H,3011,1996,-62.7928487079767,-11.0346130791815
ctb0033-RO0663I,3433,1996,-62.7933826651292,-11.034324977187
ctb0033-RO1001,2160,1996,-64.255,-12.35611111
ctb0033-RO1002,2410,1996,-64.23555556,-12.34638889
ctb0033-RO1003,5112,1996,-64.32861111,-12.37555556
ctb0033-RO1004,9863,1996,-64.275,-12.32805556
ctb0033-RO1005,4977,1996,-64.22166667,-12.39472222
ctb0033-RO1006,607,1996,-64.36111111,-12.42694444
ctb0033-RO1007,6448,1996,-64.39333333,-12.39805556
ctb0033-RO1008,4210,1996,-64.44111111,-12.41138889
ctb0033-RO1009,5476,1996,-64.32472222,-12.41222222
ctb0033-RO1010,4688,1996,-64.12222222,-12.02222222
ctb0033-RO1011,3651,1996,-64.11944444,-12.02944444
ctb0033-RO1012,2285,1996,-64.115,-12.0475
ctb0033-RO1013,2158,1996,-64.105,-12.07916667
ctb0033-RO1014,3022,1996,-64.35944444,-12.10972222
ctb0033-RO1015,1560,1996,-63.8475,-12.20888889
ctb0033-RO1016,2310,1996,-64.02944444,-12.29388889
ctb0033-RO1017,3707,1996,-64.08833333,-12.29277778
ctb0033-RO1018,3583,1996,-64.14916667,-12.31861111
ctb0033-RO1019,1662,1996,-64.15972222,-12.20555556
ctb0033-RO1020,3036,1996,-64.18638889,-12.21444444
ctb0033-RO1021,1597,1996,-64.23027778,-12.18444444
ctb0033-RO1022,4039,1996,-64.03166667,-12.16805556
ctb0033-RO1023,1829,1996,-64.03611111,-12.14
ctb0033-RO1024,2136,1996,-63.82111111,-12.12
ctb0033-RO1025,1448,1996,-63.8075,-12.17527778
ctb0033-RO1026,2031,1996,-63.83194444,-12.08388889
ctb0033-RO1027,1423,1996,-63.54388889,-11.84388889
ctb0033-RO1028,1238,1996,-63.54388889,-11.87472222
ctb0033-RO1029,2022,1996,-63.54222222,-11.90916667
ctb0033-RO1030,2187,1996,-63.54138889,-11.9325
ctb0033-RO1031,2354,1996,-63.82861111,-11.85138889
ctb0033-RO1032,1935,1996,-63.81861111,-11.89027778
ctb0033-RO1033,1908,1996,-63.79583333,-11.94555556
ctb0033-RO1034,4999,1996,-63.785,-11.98805556
ctb0033-RO1035,3832,1996,-64.2675,-12.08944444
ctb0033-RO1036,3876,1996,-64.31472222,-12.12527778
ctb0033-RO1037,3754,1996,-64.28083333,-12.15888889
ctb0033-RO1038,1878,1996,-64.17027778,-12.11861111
ctb0033-RO1039,12354,1996,-64.29222222,-12.2275
ctb0033-RO1040,8954,1996,-64.2925,-12.23333333
ctb0033-RO1041,713,1996,-63.44805556,-12.1425
ctb0033-RO1042,1512,1996,-63.4125,-12.28
ctb0033-RO1043,1086,1996,-63.44527778,-12.20666667
ctb0033-RO1044,2681,1996,-63.71444444,-12.09222222
ctb0033-RO1045,1648,1996,-63.71916667,-12.18527778
ctb0033-RO1046,1327,1996,-63.72027778,-12.16194444
ctb0033-RO1047,2028,1996,-63.75805556,-12.23416667
ctb0033-RO1048,6984,1996,-64.09472222,-12.48055556
ctb0033-RO1049,6371,1996,-64.08527778,-12.47166667
ctb0033-RO1050,2563,1996,-64.08527778,-12.45805556
ctb0033-RO1051,3677,1996,-64.1425,-12.4625
ctb0033-RO1052,3143,1996,-64.21638889,-12.43361111
ctb0033-RO1053,1611,1996,-64.23388889,-12.37166667
ctb0033-RO1054,2293,1996,-64.06666667,-12.16611111
ctb0033-RO1055,1556,1996,-64.06555556,-12.15527778
ctb0033-RO1056,3197,1996,-64.06277778,-12.10388889
ctb0033-RO1057,4729,1996,-64.14388889,-11.92972222
ctb0033-RO1058,2046,1996,-64.06333333,-12.03333333
ctb0033-RO1059,2923,1996,-63.61361111,-12.15222222
ctb0033-RO1060,3132,1996,-63.62083333,-12.13305556
ctb0033-RO1061,4111,1996,-63.65888889,-11.95666667
ctb0033-RO1062,7763,1996,-63.65916667,-12.00277778
ctb0033-RO1063,1614,1996,-63.64444444,-12.03194444
ctb0033-RO1064,2071,1996,-63.40277778,-11.98805556
ctb0033-RO1065,1257,1996,-64.05611111,-12.29833333
ctb0033-RO1066,393,1996,-64.04638889,-12.35805556
ctb0033-RO1067,1115,1996,-64.01333333,-12.39611111
ctb0033-RO1068,10072,1996,-63.78527778,-12.42472222
ctb0033-RO1069,1147,1996,-63.78805556,-12.40388889
ctb0033-RO1070,5084,1996,-63.8025,-12.37944444
ctb0033-RO1071,4970,1996,-63.80333333,-12.3425
ctb0033-RO1072,4133,1996,-63.80277778,-12.32305556
ctb0033-RO1073,2651,1996,-63.79638889,-12.28583333
ctb0033-RO1074,2412,1996,-63.97138889,-12.02194444
ctb0033-RO1075,1174,1996,-63.94666667,-12.05638889
ctb0033-RO1076,2011,1996,-63.86333333,-12.06555556
ctb0033-RO1077,1914,1996,-63.85916667,-12.21944444
ctb0033-RO1079,1444,1996,-63.85166667,-12.15333333
ctb0033-RO1080,2538,1996,-63.85055556,-12.15333333
ctb0033-RO1082,1948,1996,-63.44972222,-12.0675
ctb0033-RO1083,2555,1996,-63.53611111,-12.01388889
ctb0033-RO1084,1442,1996,-63.56638889,-12.05361111
ctb0033-RO1085,3283,1996,-63.88,-12.10444444
ctb0033-RO1086,1438,1996,-63.96166667,-12.14222222
ctb0033-RO1087,8571,1996,-63.96361111,-12.10138889
ctb0033-RO1088,6924,1996,-64.32583333,-12.16055556
ctb0033-RO1089,1126,1996,-64.32277778,-12.13805556
ctb0033-RO1090,2767,1996,-63.39638889,-12.04416667
ctb0033-RO1091,4566,1996,-63.40666667,-12.15444444
ctb0033-RO1092,1774,1996,-63.425,-12.15611111
ctb0033-RO1093,4236,1996,-64.23138889,-12.45166667
ctb0033-RO1094,3493,1996,-64.36416667,-12.30138889
ctb0033-RO1095,2126,1996,-64.37472222,-12.21361111
ctb0033-RO1096,1948,1996,-64.34472222,-12.25361111
ctb0033-RO1097,1624,1996,-64.24527778,-12.22333333
ctb0033-RO1098,1969,1996,-64.33166667,-12.21833333
ctb0033-RO1099,4362,1996,-64.31638889,-12.30333333
ctb0033-RO1100,2790,1996,-64.31805556,-12.28444444
ctb0033-RO1101,4363,1996,-63.24944444,-11.96194444
ctb0033-RO1102,1809,1996,-63.08305556,-12.00722222
ctb0033-RO1103,1230,1996,-63.09694444,-11.97472222
ctb0033-RO1104,988,1996,-63.08388889,-11.88888889
ctb0033-RO1105,4056,1996,-64.22444444,-12.2775
ctb0033-RO1106,1159,1996,-64.19083333,-12.20916667
ctb0033-RO1107,1692,1996,-63.32,-11.95555556
ctb0033-RO1108,3521,1996,-63.37694444,-11.97611111
ctb0033-RO1109,3021,1996,-63.39083333,-11.92194444
ctb0033-RO1110,1641,1996,-63.41722222,-11.87666667
ctb0033-RO1111,3508,1996,-62.98027778,-11.96388889
ctb0033-RO1112,3965,1996,-62.98222222,-11.95833333
ctb0033-RO1113,966,1996,-62.99583333,-11.85722222
ctb0033-RO1114,1084,1996,-62.99861111,-11.82
ctb0033-RO1115,1434,1996,-63.04444444,-11.81194444
ctb0033-RO1116,1165,1996,-62.74305556,-12.13916667
ctb0033-RO1117,3399,1996,-63.18861111,-11.67888889
ctb0033-RO1118,2154,1996,-63.15,-11.68166667
ctb0033-RO1119,2338,1996,-63.12694444,-11.67166667
ctb0033-RO1120,1708,1996,-63.14638889,-11.75388889
ctb0033-RO1121,836,1996,-63.10361111,-11.81777778
ctb0033-RO1122,4928,1996,-62.99305556,-11.66888889
ctb0033-RO1123,1688,1996,-62.99416667,-11.68083333
ctb0033-RO1124,3260,1996,-62.99222222,-11.71888889
ctb0033-RO1125,2197,1996,-62.99777778,-11.75666667
ctb0033-RO1126,660,1996,-62.91055556,-11.74416667
ctb0033-RO1127,928,1996,-62.88388889,-11.80555556
ctb0033-RO1128,2474,1996,-62.75722222,-11.93305556
ctb0033-RO1129,3509,1996,-62.75083333,-11.84694444
ctb0033-RO1130,2548,1996,-62.75166667,-11.735
ctb0033-RO1131,1834,1996,-62.74583333,-12.08861111
ctb0033-RO1132,2075,1996,-62.7525,-12.00444444
ctb0033-RO1133,1251,1996,-63.54305556,-9.82277778
ctb0033-RO1134,815,1996,-63.65222222,-9.87666667
ctb0033-RO1135,1222,1996,-63.63083333,-9.87805556
ctb0033-RO1136,1162,1996,-63.53277778,-9.79222222
ctb0033-RO1137,2176,1996,-63.55944444,-9.76722222
ctb0033-RO1138,3437,1996,-63.55527778,-9.73361111
ctb0033-RO1139,3639,1996,-63.63388889,-9.85277778
ctb0033-RO1140,2980,1996,-63.57583333,-9.55194444
ctb0033-RO1141,2821,1996,-63.6425,-9.55027778
ctb0033-RO1142,2226,1996,-63.53861111,-9.57444444
ctb0033-RO1143,3101,1996,-63.50166667,-9.57527778
ctb0033-RO1144,2114,1996,-63.45305556,-9.55666667
ctb0033-RO1145,1734,1996,-63.51916667,-9.53305556
ctb0033-RO1146,1212,1996,-63.54027778,-10.25638889
ctb0033-RO1147,598,1996,-63.63888889,-10.04666667
ctb0033-RO1148,1019,1996,-63.62138889,-10.0425
ctb0033-RO1149,1669,1996,-63.55638889,-10.04527778
ctb0033-RO1150,769,1997,-63.23611111,-9.48527778
ctb0033-RO1151,3117,1996,-63.64972222,-9.71222222
ctb0033-RO1152,3488,1996,-63.74333333,-9.87444444
ctb0033-RO1153,4164,1996,-63.65805556,-9.71361111
ctb0033-RO1154,1556,1996,-63.62083333,-9.71361111
ctb0033-RO1155,3320,1996,-63.57861111,-9.71222222
ctb0033-RO1156,3927,1996,-63.60861111,-9.62527778
ctb0033-RO1157,3904,1996,-63.56972222,-9.61722222
ctb0033-RO1158,2387,1996,-63.52555556,-9.61722222
ctb0033-RO1159,1375,1996,-63.51,-9.6675
ctb0033-RO1160,2019,1996,-63.49555556,-10.13805556
ctb0033-RO1161,1414,1996,-63.565,-10.11194444
ctb0033-RO1162,1759,1996,-63.5175,-10.13694444
ctb0033-RO1163,1292,1996,-63.45777778,-10.15944444
ctb0033-RO1164,1680,1996,-63.6375,-10.61305556
ctb0033-RO1165,1105,1996,-63.66166667,-10.67333333
ctb0033-RO1166,728,1996,-63.66638889,-10.64305556
ctb0033-RO1167,954,1996,-64.04472222,-10.44333333
ctb0033-RO1168,1571,1996,-64.26916667,-10.42055556
ctb0033-RO1169,1521,1996,-64.24833333,-10.415
ctb0033-RO1170,3068,1996,-64.20111111,-10.42777778
ctb0033-RO1171,1833,1996,-64.14,-10.45083333
ctb0033-RO1172,696,1996,-63.90611111,-10.46333333
ctb0033-RO1173,2216,1996,-63.86388889,-10.45416667
ctb0033-RO1175,603,1996,-63.83472222,-10.475
ctb0033-RO1176,1295,1996,-63.68638889,-10.55916667
ctb0033-RO1177,1512,1996,-63.60194444,-10.34388889
ctb0033-RO1178,560,1996,-63.65277778,-10.34333333
ctb0033-RO1179,2916,1996,-63.70805556,-10.2925
ctb0033-RO1180,1385,1996,-63.82055556,-10.25083333
ctb0033-RO1181,1076,1996,-63.78111111,-10.25777778
ctb0033-RO1182,1564,1996,-64.13305556,-10.22333333
ctb0033-RO1183,1281,1996,-64.11861111,-10.24305556
ctb0033-RO1184,1090,1996,-64.08638889,-10.26194444
ctb0033-RO1185,1533,1996,-64.08305556,-10.30194444
ctb0033-RO1186,2538,1996,-64.08388889,-10.3
ctb0033-RO1187,963,1996,-64.09111111,-10.32388889
ctb0033-RO1188,2173,1996,-64.08222222,-10.285
ctb0033-RO1189,936,1996,-64.02666667,-10.26027778
ctb0033-RO1190,1523,1996,-63.98444444,-10.2575
ctb0033-RO1191,2597,1996,-63.9275,-10.25861111
ctb0033-RO1192,1158,1996,-63.86222222,-10.31166667
ctb0033-RO1193,1672,1996,-63.85027778,-10.33888889
ctb0033-RO1194,1152,1996,-63.83638889,-10.30194444
ctb0033-RO1195,1397,1996,-63.89055556,-10.23694444
ctb0033-RO1196,1256,1996,-63.83694444,-10.24333333
ctb0033-RO1197,798,1996,-63.775,-10.14555556
ctb0033-RO1198,1496,1996,-63.78444444,-10.12638889
ctb0033-RO1199,1712,1996,-63.88194444,-10.11611111
ctb0033-RO1200,4088,1996,-64.41972222,-12.41972222
ctb0033-RO1201,3361,1996,-64.345,-12.39611111
ctb0033-RO1202,7683,1996,-64.30361111,-12.30472222
ctb0033-RO1203,2633,1996,-63.61138889,-11.90777778
ctb0033-RO1204,2772,1996,-63.61277778,-11.90333333
ctb0033-RO1205,4733,1996,-63.60916667,-11.91416667
ctb0033-RO1206,3144,1996,-63.60583333,-11.92555556
ctb0033-RO1207,4536,1996,-64.17333333,-12.46
ctb0033-RO1208,4596,1996,-64.17944444,-12.45777778
ctb0033-RO1209,2058,1996,-64.11805556,-12.45666667
ctb0033-RO1210,2708,1996,-64.06388889,-12.42444444
ctb0033-RO1211,2312,1996,-63.49527778,-12.05472222
ctb0033-RO1212,1734,1996,-63.23666667,-11.7175
ctb0033-RO1213,1530,1996,-63.20055556,-11.74138889
ctb0033-RO1214,1992,1996,-63.18916667,-11.76277778
ctb0033-RO1215,895,1996,-63.15638889,-11.80638889
ctb0033-RO1216,2599,1996,-63.57833333,-10.55833333
ctb0033-RO1217,6981,1996,-63.57722222,-10.55388889
ctb0033-RO1218,1160,1996,-63.54611111,-10.53055556
ctb0033-RO1219,3254,1996,-63.545,-10.52
ctb0033-RO1220,1822,1996,-63.49888889,-10.52638889
ctb0033-RO1221,3742,1996,-63.50166667,-10.53388889
ctb0033-RO1222,5935,1996,-63.20361111,-12.61583333
ctb0033-RO1223,2813,1996,-63.21861111,-12.58555556
ctb0033-RO1224,2573,1996,-63.21222222,-12.57527778
ctb0033-RO1225,3046,1996,-63.21472222,-12.57916667
ctb0033-RO1226,18299,1996,-63.2175,-12.59638889
ctb0033-RO1227,4196,1996,-63.02055556,-12.52416667
ctb0033-RO1228,2165,1996,-63.01861111,-12.52444444
ctb0033-RO1229,3172,1996,-63.01861111,-12.525
ctb0033-RO1230,2903,1996,-62.98666667,-12.52361111
ctb0033-RO1231,2157,1996,-63.00861111,-12.52472222
ctb0033-RO1232,10516,1996,-63.09805556,-12.57055556
ctb0033-RO1233,12528,1996,-63.07833333,-12.58
ctb0033-RO1234,10223,1996,-63.09222222,-12.57416667
ctb0033-RO1235,6879,1996,-63.09638889,-12.57194444
ctb0033-RO1236,12038,1996,-63.09833333,-12.58277778
ctb0033-RO1237,7776,1996,-63.10833333,-12.58222222
ctb0033-RO1238,9582,1996,-63.39027778,-12.64
ctb0033-RO1239,2611,1996,-63.44027778,-12.56
ctb0033-RO1240,5560,1996,-63.24166667,-12.29833333
ctb0033-RO1241,20961,1996,-63.24611111,-12.28666667
ctb0033-RO1242,12625,1996,-63.24944444,-12.28722222
ctb0033-RO1243,934,1996,-63.33333333,-12.31111111
ctb0033-RO1244,1533,1996,-63.33055556,-12.32916667
ctb0033-RO1245,29945,1996,-63.24472222,-12.25083333
ctb0033-RO1246,26553,1996,-63.24,-12.2525
ctb0033-RO1247,8716,1996,-63.19638889,-12.23138889
ctb0033-RO1248,2845,1996,-63.13666667,-12.20111111
ctb0033-RO1249,1389,1996,-63.12861111,-12.20055556
ctb0033-RO1250,2140,1996,-63.46694444,-12.35916667
ctb0033-RO1251,20137,1996,-63.46916667,-12.40444444
ctb0033-RO1253,15645,1996,-63.45388889,-12.42472222
ctb0033-RO1254,3206,1996,-63.6325,-12.44472222
ctb0033-RO1255,3033,1996,-63.6325,-12.45527778
ctb0033-RO1256,2340,1996,-63.71111111,-12.43694444
ctb0033-RO1257,2457,1996,-64.1,-11.80055556
ctb0033-RO1258,2349,1996,-64.10388889,-11.80166667
ctb0033-RO1259,5888,1996,-64.08388889,-11.79944444
ctb0033-RO1260,2688,1996,-64.08388889,-11.79833333
ctb0033-RO1261,2611,1996,-64.09222222,-11.79833333
ctb0033-RO1262,3006,1996,-63.86027778,-11.7075
ctb0033-RO1263,3871,1996,-63.85972222,-11.70777778
ctb0033-RO1264,3101,1996,-63.90055556,-11.73055556
ctb0033-RO1265,2653,1996,-63.89277778,-11.73027778
ctb0033-RO1266,2651,1996,-63.97666667,-11.75444444
ctb0033-RO1267,4745,1996,-63.97833333,-11.74861111
ctb0033-RO1268,4805,1996,-63.98111111,-11.75361111
ctb0033-RO1269,6229,1996,-64.03111111,-11.74194444
ctb0033-RO1270,4017,1996,-64.02638889,-11.74388889
ctb0033-RO1271,4347,1996,-64.05944444,-11.77
ctb0033-RO1272,7613,1996,-64.10555556,-11.84805556
ctb0033-RO1273,1707,1996,-64.11,-11.84666667
ctb0033-RO1274,2518,1996,-64.14333333,-11.9075
ctb0033-RO1275,2198,1996,-64.21611111,-11.91222222
ctb0033-RO1276,2772,1996,-64.34805556,-11.99555556
ctb0033-RO1277,3317,1996,-64.34194444,-11.99861111
ctb0033-RO1278,3658,1996,-64.32583333,-12.01444444
ctb0033-RO1279,6532,1996,-64.33027778,-12.01833333
ctb0033-RO1280,6468,1996,-64.33583333,-12.02555556
ctb0033-RO1281,7639,1996,-64.49138889,-12.20555556
ctb0033-RO1282,7424,1996,-64.23055556,-12.42083333
ctb0033-RO1283,3759,1996,-64.22972222,-12.42555556
ctb0033-RO1284,2251,1996,-63.99694444,-12.03166667
ctb0033-RO1285,2614,1996,-64.045,-11.99138889
ctb0033-RO1286,1863,1996,-64.02833333,-12.02416667
ctb0033-RO1287,4459,1996,-63.48972222,-12.10027778
ctb0033-RO1288,1144,1996,-63.48916667,-12.06361111
ctb0033-RO1289,4412,1996,-63.81333333,-12.29972222
ctb0033-RO1290,3727,1996,-63.79611111,-12.25138889
ctb0033-RO1291,1644,1996,-63.77166667,-12.17055556
ctb0033-RO1292,3040,1996,-63.37416667,-12.18944444
ctb0033-RO1293,4075,1996,-63.44694444,-12.05
ctb0033-RO1294,11855,1997,-64.01166667,-11.55638889
ctb0033-RO1295,4265,1997,-64.01277778,-11.55833333
ctb0033-RO1296,1882,1997,-64.01138889,-11.56166667
ctb0033-RO1297,2463,1997,-64.01083333,-11.56194444
ctb0033-RO1298,2358,1997,-64.00666667,-11.56944444
ctb0033-RO1299,3271,1997,-63.93083333,-11.59555556
ctb0033-RO1300,759,1996,-63.68416667,-10.27805556
ctb0033-RO1301,976,1996,-63.96138889,-9.84027778
ctb0033-RO1302,705,1996,-63.95027778,-9.865
ctb0033-RO1303,1017,1996,-63.94166667,-9.89166667
ctb0033-RO1304,971,1996,-63.94138889,-9.9125
ctb0033-RO1305,1037,1996,-63.93416667,-9.93388889
ctb0033-RO1306,2133,1996,-63.86388889,-9.92
ctb0033-RO1307,1270,1996,-63.89666667,-9.93
ctb0033-RO1308,901,1996,-63.92055556,-9.97305556
ctb0033-RO1309,390,1996,-63.91194444,-10.02305556
ctb0033-RO1310,971,1996,-63.91472222,-10.04166667
ctb0033-RO1311,648,1996,-63.89638889,-10.06333333
ctb0033-RO1312,504,1996,-63.89361111,-10.085
ctb0033-RO1313,974,1996,-63.81166667,-9.99666667
ctb0033-RO1314,2052,1996,-63.80861111,-10.01055556
ctb0033-RO1315,813,1996,-63.80333333,-10.04333333
ctb0033-RO1316,1681,1996,-63.77166667,-10.04583333
ctb0033-RO1317,747,1996,-63.78,-10.06666667
ctb0033-RO1318,2551,1996,-63.79666667,-10.08305556
ctb0033-RO1319,1257,1996,-64.07166667,-10.11222222
