"id","carbono_estoque_kgm2","data_coleta_ano","coord_x","coord_y"
"ctb0766-32-EXTRA",0,1981,-44.06667,-13.31667
"ctb0766-37",1.72,1980,-45.20205,-12.49031
"ctb0766-39",3.27,1980,-47.28333,-15.48333
"ctb0766-40",2.65,1981,-46.56667,-12.15
"ctb0766-42",2.23,1980,-46.43333,-15.65
"ctb0766-43",4.43,1979,-43.93333,-12.15
"ctb0766-45",4.22,1979,-43.75,-12.03333
"ctb0766-46",5.31,1981,-44.16667,-13.48333
"ctb0766-47",7.6,1979,-43.8,-12
"ctb0766-49",4.73,1980,-46.25,-16
"ctb0766-50",5.27,1979,-42.21667,-15.83333
"ctb0766-51",5.94,1979,-43.48333,-15.68333
"ctb0766-53",5.06,1978,-42.48333,-14.05
"ctb0766-55",1.29,1981,-46.86667,-12.96667
"ctb0766-56",1.45,1981,-46.71667,-12.26667
"ctb0766-57-EXTRA",0,1981,-44.11667,-13.76667
"ctb0766-59",1.06,1980,-45.88333,-15.95
"ctb0766-65",3.91,1980,-46.23333,-15.93333
"ctb0766-66",0,1980,-45.73333,-15.35
"ctb0766-69",4.32,1981,-47.68333,-13.4
"ctb0766-70",3.19,1980,-46.26667,-15.83333
"ctb0766-8",1.46,1980,-46.03333,-13.25
"ctb0766-81-EXTRA",0,1980,-44.41667,-13.83333
"ctb0767-17",1.13,1974,-41.8,-10.3
"ctb0767-18",4.86,1974,-39.06667,-10.33333
"ctb0767-22",3.75,1976,-40.86667,-8.716667
"ctb0767-24",2.23,1974,-40.3,-11.96667
"ctb0767-25",1.91,1977,-41.28333,-8.366667
"ctb0767-27",1.92,1977,-41.51667,-9.833333
"ctb0767-30",8.5,1978,-41.21667,-11.98333
"ctb0767-31",3.93,1978,-41.21667,-11.81667
"ctb0767-44",1.71,1977,-41.23333,-8.25
"ctb0767-45",1.96,1976,-41.13333,-8.166667
"ctb0767-48",3.55,1978,-35.73333,-8.483333
"ctb0767-49",1.38,1977,-41.51667,-9.916667
"ctb0767-5",6.17,1974,-40.43333,-11.78333
"ctb0767-50",0.89,1977,-41.35,-9.266667
"ctb0767-51",1.34,1977,-39.11667,-8.183333
"ctb0767-54",2.03,1974,-39.26667,-11.58333
"ctb0767-62",1.8,1977,-41.8,-9.833333
"ctb0767-63",0.95,1977,-40.58333,-9.65
"ctb0767-7",3.4,1974,-40.21667,-10.51667
"ctb0767-79",1.34,1976,-39.5,-10.33333
"ctb0767-8",2.91,1973,-40,-11.38333
"ctb0767-80",1.82,1974,-39.5,-10.61667
"ctb0767-89",5.48,1974,-39.1,-10.23333
"ctb0767-9",3.01,1981,-38.73333,-8.266667
"ctb0768-105",3.97,1980,-51.86667,-17.65
"ctb0768-110",7.54,1980,-51.76667,-17.85
"ctb0768-12",2.43,1980,-52.2,-16.01667
"ctb0768-121",9.66,1980,-50.41667,-17.56667
"ctb0768-138",5.92,1981,-48.21667,-17.45
"ctb0768-140",6.27,1980,-48.53333,-17.53333
"ctb0768-141",2.86,1980,-49.41667,-17.41667
"ctb0768-144",4.2,1981,-48.3,-17.7
"ctb0768-145",3.15,1980,-48.81667,-17.71667
"ctb0768-146",3.59,1981,-48.1,-17.73333
"ctb0768-148",5.28,1979,-53.13333,-18.2
"ctb0768-149",1.56,1980,-53.6,-18.31667
"ctb0768-150",2.77,1980,-53.83333,-18.33333
"ctb0768-155",1.84,1981,-52.38333,-18.21667
"ctb0768-164",8.11,1980,-50.91667,-18.08333
"ctb0768-17",5.27,1980,-51.95,-16.36667
"ctb0768-172",7.34,1973,-49.51667,-18.6
"ctb0768-178",6.15,1973,-49.78333,-18.71667
"ctb0768-18",7.28,1980,-51.63333,-16.36667
"ctb0768-185",0.91,1973,-49.76667,-18.93333
"ctb0768-191",7.25,1980,-49.21667,-18.33333
"ctb0768-193",3.63,1979,-48.56667,-18.38333
"ctb0768-196",5.64,1973,-48.61667,-18.41667
"ctb0768-202",6.53,1978,-48.88333,-18.45
"ctb0768-204",2.96,1978,-48.21667,-18.45
"ctb0768-219",3.49,1978,-48.23333,-18.78333
"ctb0768-22",1.24,1980,-51.7,-16.55
"ctb0768-220",6.83,1973,-48.23333,-18.81667
"ctb0768-23",2.81,1975,-51.06667,-16.55
"ctb0768-242",3.81,1979,-50.15,-19.13333
"ctb0768-243",23.73,1979,-50.35,-19.23333
"ctb0768-244",3.98,1981,-49.98333,-19.25
"ctb0768-246",2.73,1966,-49.61667,-19.3
"ctb0768-248",1.65,1979,-49.86667,-19.35
"ctb0768-250",4.25,1979,-49.58333,-19.4
"ctb0768-259",2.2,1973,-49.75,-19.8
"ctb0768-26",1.25,1981,-51.38333,-16.7
"ctb0768-261",4.01,1981,-50.36667,-19.86667
"ctb0768-263",7.16,1981,-49.56667,-19.98333
"ctb0768-266",2.24,1979,-48.15,-19.16667
"ctb0768-269",5.17,1979,-48.11667,-19.33333
"ctb0768-3",11.59,1980,-52.35,-16.35
"ctb0768-30",4.07,1975,-51.06667,-16.86667
"ctb0768-31",4.03,1975,-50.08333,-16.06667
"ctb0768-34",4.74,1975,-49.71667,-16.1
"ctb0768-38",8.29,1975,-49.61667,-16.15
"ctb0768-40",3.7,1981,-50.93333,-16.23333
"ctb0768-43",4.08,1981,-50.65,-16.51667
"ctb0768-54",1.21,1980,-48.63333,-16.11667
"ctb0768-56",9.48,1980,-49.08333,-16.2
"ctb0768-57",10.6,1980,-49.3,-16.21667
"ctb0768-58",7.77,1980,-49.13333,-16.26667
"ctb0768-60",9.23,1980,-48.85,-16.31667
"ctb0768-65",3.63,1975,-48.98333,-16.41667
"ctb0768-7",1.17,1980,-52.85,-16.6
"ctb0768-75",13.16,1975,-49.28333,-16.61667
"ctb0768-8",1.96,1980,-52.58333,-16.61667
"ctb0768-81",3,1975,-49.18333,-16.7
"ctb0768-89",6.22,1980,-52.73333,-17.28333
"ctb0768-92",1.35,1980,-53.05,-17.4
"ctb0768-97",3.61,1980,-51.9,-17.13333
"ctb0768-99",6.02,1981,-51.25,-17.26667
"ctb0769-1",1.45,1980,-46.58333,-20.03333
"ctb0769-1-EXTRA",0,1981,-47.18333,-20.05
"ctb0769-10-EXTRA",1.38,1980,-43.95,-20.91667
"ctb0769-11",4.4,1980,-45.9,-20.43333
"ctb0769-11-EXTRA",2.49,1980,-43.95,-20.26667
"ctb0769-12",7.6,1980,-45.8,-20.4
"ctb0769-12-EXTRA",3.5,1980,-44.55,-20.85
"ctb0769-13-EXTRA",4.61,1980,-43.9,-20.96667
"ctb0769-14",5.19,1978,-46.2,-20.98333
"ctb0769-14-EXTRA",2.34,1980,-42.75,-20.01667
"ctb0769-15",6.93,1980,-43.96667,-20.13333
"ctb0769-15-EXTRA",3.8,1980,-42.31667,-20.1
"ctb0769-16",5.39,1980,-44.36667,-20.16667
"ctb0769-16-EXTRA",0.92,1980,-43.46667,-20.31667
"ctb0769-17",3.18,1980,-44.46667,-20.38333
"ctb0769-17-EXTRA",2.11,1979,-42.05,-20.38333
"ctb0769-18",1.23,1980,-43.51667,-20.43333
"ctb0769-18-EXTRA",2.87,1980,-42.18333,-20.65
"ctb0769-19",6.28,1980,-42.81667,-20.23333
"ctb0769-19-EXTRA",1.97,1980,-43.43333,-20.88333
"ctb0769-2",7,1980,-46.56667,-20.23333
"ctb0769-2-EXTRA",5.54,1980,-46.88333,-20.13333
"ctb0769-20-EXTRA",2.35,1980,-42.96667,-20.86667
"ctb0769-21",8.28,1980,-42.4,-20.45
"ctb0769-22",4.99,1980,-42.61667,-20.66667
"ctb0769-22-EXTRA",4.17,1979,-41.58333,-20.01667
"ctb0769-23",8.28,1980,-43.13333,-20.76667
"ctb0769-23-EXTRA",2.96,1979,-41.93333,-20.53333
"ctb0769-24",4.2,1979,-41.66667,-20.08333
"ctb0769-24-EXTRA",2.23,1979,-41.33333,-20.5
"ctb0769-25",7.9,1968,-40.98333,-20.06667
"ctb0769-25-EXTRA",5.07,1979,-40.93333,-20.53333
"ctb0769-26",5.26,1969,-41.95,-20.25
"ctb0769-26-EXTRA",2.56,1979,-41.95,-20.83333
"ctb0769-27",4.55,1979,-41.55,-20.31667
"ctb0769-27-EXTRA",0,1981,-46.51667,-21.15
"ctb0769-28-EXTRA",2.69,1981,-47.13333,-21.28333
"ctb0769-29",3.73,1978,-41.26667,-20.46667
"ctb0769-3",2.42,1981,-47.43333,-20.4
"ctb0769-3-EXTRA",2.82,1981,-47.6,-20.31667
"ctb0769-30-EXTRA",2.29,1981,-47.95,-21.6
"ctb0769-31-EXTRA",4.99,1981,-47.28333,-21.81667
"ctb0769-32",5.84,1970,-40.71667,-20.6
"ctb0769-32-EXTRA",3.88,1981,-46.96667,-21.86667
"ctb0769-33",1.92,1979,-40.98333,-20.65
"ctb0769-33-EXTRA",1.5,1981,-47.83333,-21.93333
"ctb0769-34",7.57,1971,-40.83333,-20.78333
"ctb0769-34-EXTRA",3.95,1980,-45.68333,-21.05
"ctb0769-35",3.68,1966,-41.15,-20.75
"ctb0769-35-EXTRA",4.72,1980,-46.33333,-21.61667
"ctb0769-36",4.82,1970,-41.68333,-20.93333
"ctb0769-36-EXTRA",3.88,1980,-45.48333,-21.63333
"ctb0769-37",5.47,1968,-40.18333,-20.13333
"ctb0769-37-EXTRA",2.62,1980,-46.48333,-21.8
"ctb0769-38-EXTRA",3.57,1981,-45.96667,-21.85
"ctb0769-39-EXTRA",5.17,1980,-46.35,-21.86667
"ctb0769-4",4.95,1981,-47.96667,-20.85
"ctb0769-4-EXTRA",2.13,1981,-47,-20.35
"ctb0769-40",4.74,1970,-40.4,-20.33333
"ctb0769-40-EXTRA",4.77,1980,-45.28333,-21.88333
"ctb0769-41",4.51,1966,-40.5,-20.4
"ctb0769-41-EXTRA",4.51,1980,-43.9,-21.31667
"ctb0769-43",5.32,1980,-46.51667,-21.9
"ctb0769-43-EXTRA",4.51,1980,-43.7,-21.73333
"ctb0769-44",5.34,1960,-45.03333,-21.05
"ctb0769-45-EXTRA",2.27,1980,-42.2579,-21.28288
"ctb0769-46-EXTRA",2.23,1980,-42.43333,-21.51667
"ctb0769-47",3.6,1980,-46.31667,-21.6
"ctb0769-47-EXTRA",4.48,1980,-42.93333,-21.81667
"ctb0769-48",4.17,1980,-44.33333,-21.6
"ctb0769-48-EXTRA",3.59,1980,-43.18333,-21.91667
"ctb0769-49",3.41,1980,-44.13333,-21.6
"ctb0769-49-EXTRA",7.35,1979,-41.85,-21.13333
"ctb0769-5",2.23,1981,-47.66667,-20.35
"ctb0769-5-EXTRA",1.53,1980,-46.21667,-20.15
"ctb0769-50",2.44,1980,-43.78333,-21.11667
"ctb0769-50-EXTRA",3.7,1979,-41.76667,-21.51667
"ctb0769-51",2.75,1980,-43.21667,-21.13333
"ctb0769-51-EXTRA",7.27,1979,-41.1,-21.95
"ctb0769-52",4.95,1978,-42.11667,-21.15
"ctb0769-52-EXTRA",4.29,1981,-47.56667,-22.66667
"ctb0769-53",5.15,1978,-42.2,-21.41667
"ctb0769-53-EXTRA",5.12,1981,-46.46667,-22.13333
"ctb0769-54",5.13,1978,-42.13333,-21.61667
"ctb0769-54-EXTRA",12.26,1981,-45.86667,-22.2
"ctb0769-55",5.77,1980,-42.35,-21.88333
"ctb0769-55-EXTRA",3.13,1981,-45.71667,-22.3
"ctb0769-56",6.26,1978,-42.35,-21.98333
"ctb0769-56-EXTRA",5.91,1981,-45.33333,-22.28333
"ctb0769-57-EXTRA",9.88,1980,-45.11667,-22.41667
"ctb0769-58",2.32,1972,-40.9,-21.05
"ctb0769-59",3.39,1970,-41.61667,-21.11667
"ctb0769-59-EXTRA",3.28,1981,-45.4,-22.95
"ctb0769-6",3.98,1981,-46.76667,-20.91667
"ctb0769-6-EXTRA",3.79,1980,-45.55,-20.1
"ctb0769-60-EXTRA",1.91,1981,-45.85,-22.98333
"ctb0769-61",4.14,1978,-41.81667,-21.21667
"ctb0769-62",2.84,1979,-41.38333,-21.26667
"ctb0769-63",2.81,1978,-41.88333,-21.35
"ctb0769-63-EXTRA",11.96,1978,-44.66667,-22.38333
"ctb0769-64",5.35,1978,-41.28333,-21.75
"ctb0769-64-EXTRA",3.15,1981,-44,-22.53333
"ctb0769-65",3.4,1979,-41.28333,-21.81667
"ctb0769-66",2.03,1978,-41.45,-21.83333
"ctb0769-66-EXTRA",3.85,1981,-43.83333,-22.66667
"ctb0769-67",28.84,1979,-41.41667,-21.93333
"ctb0769-68",4.39,1978,-47.35,-22.51667
"ctb0769-68-EXTRA",2.27,1980,-43.01667,-22.01667
"ctb0769-7",5.25,1980,-46.4,-20.08333
"ctb0769-7-EXTRA",4.13,1980,-45.8,-20.35
"ctb0769-70",1.36,1978,-47.43333,-22.65
"ctb0769-70-EXTRA",1.6,1981,-43.15,-22.13333
"ctb0769-71",2.83,1978,-47.28333,-22.8
"ctb0769-71-EXTRA",2.25,1981,-43.35,-22.31667
"ctb0769-72-EXTRA",21.8,1978,-43.01667,-22.41667
"ctb0769-73",6.27,1981,-46.48333,-22.15
"ctb0769-73-EXTRA",5.51,1981,-42.56667,-22.85
"ctb0769-74",7.57,1981,-45.78333,-22.25
"ctb0769-74-EXTRA",0,1978,-42.23333,-22.85
"ctb0769-75",4.59,1981,-45.05,-22.61667
"ctb0769-75-EXTRA",2.82,1980,-41.75,-22.16667
"ctb0769-76",4.09,1981,-45.56667,-22.96667
"ctb0769-76-EXTRA",3.93,1981,-47.95,-23.08333
"ctb0769-77",6.48,1981,-44.71667,-22.23333
"ctb0769-77-EXTRA",3.08,1981,-47.81667,-23.51667
"ctb0769-78",5.69,1981,-43.96667,-22.25
"ctb0769-78-EXTRA",4.99,1981,-45.68333,-23.28333
"ctb0769-79",8.93,1981,-44.61667,-22.71667
"ctb0769-79-EXTRA",5.86,1981,-45.11667,-23.36667
"ctb0769-8",3.48,1980,-45.51667,-20.26667
"ctb0769-8-EXTRA",6.78,1980,-43.96667,-20.11667
"ctb0769-80",3.06,1978,-43.7,-22.75
"ctb0769-80-EXTRA",4.73,1981,-45.31667,-22.85
"ctb0769-81",4.26,1971,-43.53333,-22.83333
"ctb0769-81-EXTRA",7.74,1981,-44.86667,-23
"ctb0769-82",9.41,1978,-42.51667,-22.25
"ctb0769-82-EXTRA",5.24,1978,-44.833,-23.16677
"ctb0769-83",6.42,1978,-42.56667,-22.38333
"ctb0769-84",4.37,1978,-42.68333,-22.55
"ctb0769-85",1.34,1981,-42.86667,-22.73333
"ctb0769-86",20.77,1978,-42.03333,-22.71667
"ctb0769-87",1.98,1978,-42.08333,-22.83333
"ctb0769-88",2.58,1978,-42.26667,-22.83333
"ctb0769-89",3.02,1978,-42.06667,-22.85
"ctb0769-9",2.41,1980,-46.48333,-20.33333
"ctb0769-9-EXTRA",3.48,1980,-44.71667,-20.23333
"ctb0769-90",5.99,1979,-41.11667,-22.06667
"ctb0769-91",4.19,1978,-41.98333,-22.56667
"ctb0769-EXTRA-29",4.67,1981,-46.86667,-21.31667
"ctb0769-EXTRA-44",3.24,1980,-42.88333,-21.2
"ctb0769-EXTRA-58",3.65,1981,-46.2,-22.91667
"ctb0769-EXTRA-69",2.68,1980,-42.45,-22
"ctb0770-1",4.83,1981,-56.11341,-28.92732
"ctb0770-10",3.99,1977,-53.08536,-28.71779
"ctb0770-104",0.88,1977,-53.37197,-33.55901
"ctb0770-11",5.31,1977,-52.44691,-28.8512
"ctb0770-12",4.32,1977,-52.33421,-28.23367
"ctb0770-14",4.57,1977,-52.05275,-28.26579
"ctb0770-15",6.53,1977,-51.83146,-28.35423
"ctb0770-16",3.16,1980,-51.67079,-28.22184
"ctb0770-17",2.43,1977,-51.50961,-28.10701
"ctb0770-18",6.97,1982,-51.3641,-28.32151
"ctb0770-19",8.88,1977,-50.87852,-28.51969
"ctb0770-20",6.8,1980,-50.55843,-28.03272
"ctb0770-21",5.24,1977,-50.43558,-28.64879
"ctb0770-24",5.4,1981,-49.75156,-28.18757
"ctb0770-26",5.8,1977,-56.29554,-29.126
"ctb0770-27",5.07,1977,-54.31081,-29.93833
"ctb0770-28",3.75,1980,-54.1294,-29.63756
"ctb0770-30",6.9,1977,-53.79826,-29.29171
"ctb0770-32",3.99,1977,-52.7667,-29.6667
"ctb0770-33",0,1977,-52.55596,-29.94524
"ctb0770-34",0,1977,-52.4897,-29.71348
"ctb0770-35",3.74,1977,-52.19313,-29.78688
"ctb0770-36",1.59,1981,-51.75362,-29.26128
"ctb0770-39",7.35,1980,-51.31067,-29.22446
"ctb0770-40",2.51,1977,-51.26313,-29.1994
"ctb0770-41",0,1977,-51.12391,-29.90714
"ctb0770-43",21.89,1977,-50.6,-29.45
"ctb0770-44",8.45,1981,-50.27097,-29.85416
"ctb0770-46",3.6,1977,-50.05412,-29.57613
"ctb0770-50",2.03,1981,-57.44313,-30.1863
"ctb0770-53",2.63,1977,-55.0833,-30.5333
"ctb0770-54",8.94,1980,-54.93333,-30.85
"ctb0770-56",5.94,1977,-54.4897,-30.26018
"ctb0770-59",0,1977,-53.61464,-30.66004
"ctb0770-61",3.54,1977,-53.54085,-30.21373
"ctb0770-62",3.67,1977,-53.50137,-30.83242
"ctb0770-65",3.86,1977,-53.0833,-30.0833
"ctb0770-68",3.7,1977,-51.85,-30.2
"ctb0770-7",4.53,1977,-53.89624,-28.3293
"ctb0770-71",2.82,1977,-51.6833,-30.1167
"ctb0770-72",3.07,1981,-51.51667,-30.03333
"ctb0770-74",3.52,1977,-54.15,-31.1833
"ctb0770-75",8.26,1980,-54.16202,-31.79314
"ctb0770-76",3.96,1977,-54.15189,-31.66612
"ctb0770-77",5.66,1980,-54.13728,-31.48609
"ctb0770-83",0,1977,-53.3833,-31.6
"ctb0770-85",9.01,1977,-52.70893,-31.37835
"ctb0770-88",0,1977,-52.3167,-31.8833
"ctb0770-92",1.7,1968,-53.1098,-32.93156
"ctb0770-96",0,1977,-52.61739,-32.67232
"ctb0770-98",40.42,1967,-52.58333,-32.13333
"ctb0770-E1",5.1,1977,-56.1333,-28.7833
"ctb0770-E10",6.09,1977,-51.7333,-28.3833
"ctb0770-E100",0,1977,-54.35,-30.2833
"ctb0770-E101",3.07,1977,-53.95,-30.8
"ctb0770-E104",0,1977,-53.5167,-30.5667
"ctb0770-E105",3.78,1977,-53.3,-30.3333
"ctb0770-E107",0,1977,-52.6167,-30.75
"ctb0770-E109",0.48,1977,-52.3667,-30.2833
"ctb0770-E111",4.23,1977,-50.5333,-30.0667
"ctb0770-E113",4.37,1977,-50.48352,-30.23033
"ctb0770-E114",2.7,1977,-50.40328,-30.14911
"ctb0770-E115",3.53,1977,-50.3667,-30.0333
"ctb0770-E116",5.03,1977,-54.6167,-31.0753
"ctb0770-E117",4.03,1981,-54.4387,-31.47806
"ctb0770-E118",4.18,1977,-54.3333,-31.1833
"ctb0770-E119",4.91,1977,-54.2,-31.0833
"ctb0770-E12",3.42,1977,-51.2833,-28.8
"ctb0770-E120",2.34,1977,-54.0667,-31.2833
"ctb0770-E121",5.4,1977,-53.9667,-31.5
"ctb0770-E122",4.54,1977,-53.80571,-31.1432
"ctb0770-E124",4.16,1977,-53.1667,-31.7833
"ctb0770-E125",1.61,1977,-53.1667,-31.0833
"ctb0770-E126",3.2,1977,-52.9667,-31.3167
"ctb0770-E127",0,1977,-52.9,-31.3333
"ctb0770-E128",2.74,1977,-52.8333,-31.1667
"ctb0770-E129",2.46,1977,-52.6667,-31.1833
"ctb0770-E13",3.28,1977,-51.1333,-28.8833
"ctb0770-E130",3.22,1977,-52.5667,-31.15
"ctb0770-E131",0.52,1977,-52.5333,-31.5833
"ctb0770-E132",0,1977,-52.5167,-31.25
"ctb0770-E134",6.28,1977,-52.35,-31.3333
"ctb0770-E136",2.5,1977,-52.2579,-31.68973
"ctb0770-E137",2.94,1977,-52.1667,-31.0667
"ctb0770-E138",3.35,1977,-52.5667,-32.1333
"ctb0770-E139",3.38,1977,-52.9,-32.0167
"ctb0770-E14",6.83,1977,-51,-28.1333
"ctb0770-E140",2.43,1977,-52.66579,-32.86485
"ctb0770-E15",3.42,1977,-50.95,-28.3
"ctb0770-E16",5.23,1977,-50.83605,-28.79669
"ctb0770-E17",3.66,1977,-50.44725,-28.81276
"ctb0770-E18",4.88,1977,-50.07113,-28.48665
"ctb0770-E19",5.31,1977,-49.9143,-28.28912
"ctb0770-E2",5.05,1977,-55.74497,-28.61582
"ctb0770-E20",4.67,1977,-49.7309,-28.82819
"ctb0770-E22",4.98,1977,-49.5833,-28
"ctb0770-E23",15.44,1977,-49.5667,-28.3667
"ctb0770-E24",9.64,1977,-49.55481,-28.38723
"ctb0770-E27",3.63,1977,-49.47437,-28.37765
"ctb0770-E28",0,1977,-49.39086,-28.5152
"ctb0770-E29",0,1977,-49.3333,-28.3167
"ctb0770-E3",4.16,1977,-54.8833,-28.8
"ctb0770-E30",3.52,1977,-49.3,-28.7
"ctb0770-E31",2.83,1977,-49.3,-28.3333
"ctb0770-E32",0,1977,-49.1667,-28.55
"ctb0770-E33",0.45,1977,-49.15,-28.25
"ctb0770-E35",34.68,1977,-48.9833,-28.4333
"ctb0770-E36",2.09,1977,-56.7333,-29.5167
"ctb0770-E37",1.37,1977,-56.6333,-29.4833
"ctb0770-E38",1.31,1977,-56.5,-29.6833
"ctb0770-E4",3.72,1977,-54.81807,-28.9833
"ctb0770-E41",4.43,1977,-56.05,-29.2833
"ctb0770-E43",0,1977,-55.5,-29.7
"ctb0770-E44",4.32,1977,-55.1667,-29.05
"ctb0770-E45",6.46,1981,-55.08333,-29.2
"ctb0770-E46",5.27,1977,-54.7833,-29.2833
"ctb0770-E47",1.61,1977,-54.75,-29.7167
"ctb0770-E5",3.97,1977,-54.0667,-28.3833
"ctb0770-E50",0,1977,-54.4167,-29.1
"ctb0770-E52",0,1977,-54.2667,-29.8833
"ctb0770-E55",0,1977,-53.7897,-29.00661
"ctb0770-E57",0,1977,-53.3,-29.3
"ctb0770-E58",3.73,1977,-53.0667,-29.3167
"ctb0770-E59",0,1977,-53.05,-29.5667
"ctb0770-E6",0,1977,-53.7333,-28.85
"ctb0770-E60",0,1977,-53.05,-29.45
"ctb0770-E61",2.66,1977,-53,-29.8833
"ctb0770-E62",5.74,1977,-52.8833,-29.3
"ctb0770-E63",0,1977,-52.6833,-29
"ctb0770-E64",1.77,1977,-52.65,-29.4833
"ctb0770-E66",0,1977,-52.4,-29.4167
"ctb0770-E68",4.2,1977,-52.21926,-29.1249
"ctb0770-E69",0,1977,-52.0833,-29.5333
"ctb0770-E70",1.99,1977,-51.9833,-29.55
"ctb0770-E71",6.15,1977,-51.95,-29.76667
"ctb0770-E72",1.97,1977,-51.9167,-29.55
"ctb0770-E73",3.13,1977,-51.8167,-29.8833
"ctb0770-E74",6.36,1977,-51.7667,-29.3333
"ctb0770-E75",2.86,1977,-51.7,-29.2833
"ctb0770-E76",0,1977,-51.6,-29.4167
"ctb0770-E77",0,1977,-51.5833,-29.55
"ctb0770-E78",0.5,1977,-51.1333,-29.3667
"ctb0770-E79",1.66,1977,-51.1333,-29.1333
"ctb0770-E8",4.31,1977,-52.1833,-28.5167
"ctb0770-E80",5.07,1977,-51.1167,-29.5
"ctb0770-E86",9.23,1977,-49.7833,-29.3167
"ctb0770-E87",7.66,1977,-56.4,-30.0167
"ctb0770-E89",4.31,1977,-55.55,-30.6667
"ctb0770-E9",0,1977,-51.84863,-28.44406
"ctb0770-E91",1.51,1977,-55.4333,-30.6667
"ctb0770-E92",0,1977,-55.2833,-30.8
"ctb0770-E93",0,1977,-55.05,-30.05
"ctb0770-E96",3.33,1977,-54.8,-30.4333
"ctb0770-E97",0,1977,-54.7167,-30.1667
"ctb0770-E98",4.67,1977,-54.5667,-30.8667
"ctb0770-E99",6.23,1977,-54.35,-30.8167
"ctb0771-02-EXTRA",0,1981,-40.85,-17.85
"ctb0771-03-EXTRA",0,1981,-41.95,-17.76667
"ctb0771-12",4.48,1981,-41.3,-17.33333
"ctb0771-15-EXTRA",6.65,1981,-41.88333,-16.51667
"ctb0771-16-EXTRA",2.83,1981,-41.93333,-16.28333
"ctb0771-17",9.83,1981,-41.73333,-16.41667
"ctb0771-21-EXTRA",0,1981,-41.93333,-17.26667
"ctb0771-22-EXTRA",0,1981,-41.78333,-17.28333
"ctb0771-23-EXTRA",2.99,1981,-40.85,-17.1
"ctb0771-24-EXTRA",2.48,1981,-41.53333,-16.4
"ctb0771-25-EXTRA",2.28,1981,-41.63333,-17.16667
"ctb0771-26-EXTRA",3.97,1981,-41.85,-16.55
"ctb0771-31",7.01,1982,-39.79938,-18.21177
"ctb0771-33-EXTRA",2.67,1981,-40.66667,-19.65
"ctb0771-34-EXTRA",3.57,1981,-41.55,-16.01667
"ctb0771-35-EXTRA",3.11,1981,-41.78333,-16.35
"ctb0771-36",7.9,1981,-40.58333,-19.9
"ctb0771-36-EXTRA",2.75,1981,-41.45,-16.41667
"ctb0771-37-EXTRA",3.72,1981,-41.6,-16.7
"ctb0771-38",16.86,1981,-41.8,-18.91667
"ctb0771-39",3.26,1981,-41.91667,-18.88333
"ctb0771-39-EXTRA",0,1977,-41.8,-18.88333
"ctb0771-40",7.87,1981,-41.6,-16.05
"ctb0771-41",5.36,1981,-40.96667,-19.7
"ctb0771-42",6.41,1981,-41.55,-18.71667
"ctb0771-44",3,1982,-39.6,-16.93333
"ctb0771-44-EXTRA",3.59,1981,-41.55,-16.58333
"ctb0771-47",2.75,1981,-41.45,-17.01667
"ctb0771-48",7.82,1982,-40.81667,-18.5
"ctb0771-49",5.67,1982,-41.73333,-16.33333
"ctb0771-5",7.48,1982,-41.8,-19.2
"ctb0771-54",5.73,1982,-41.85,-16.11667
"ctb0771-55",3.27,1982,-41.63333,-16.03333
"ctb0771-56",3.22,1982,-41.06667,-19.43333
"ctb0771-57",4.95,1982,-41.73333,-16.03333
"ctb0771-58",1.88,1977,-40.53333,-17.78333
"ctb0771-63",4.81,1981,-41.95,-17.95
"ctb0772-1",2.63,2003,-37.20851,-9.394051
"ctb0772-10",0.96,2003,-37.29186,-9.417908
"ctb0772-11",0.96,2003,-37.25088,-9.331321
"ctb0772-12",4.08,2003,-37.17483,-9.337783
"ctb0772-13",1.37,2003,-37.18036,-9.438215
"ctb0772-14",3.75,2003,-37.21017,-9.333261
"ctb0772-15",1.25,2003,-37.06768,-9.312501
"ctb0772-16",3.01,2003,-37.35331,-9.416338
"ctb0772-2",5.11,2003,-37.24902,-9.405736
"ctb0772-3",3.39,2003,-37.18511,-9.30943
"ctb0772-4",3.99,2003,-37.20464,-9.332311
"ctb0772-5",2.97,2003,-37.29875,-9.355051
"ctb0772-6",1.94,2003,-37.41063,-9.349078
"ctb0772-7",3.4,2003,-37.17727,-9.335869
"ctb0772-8",1.28,2003,-37.16697,-9.387646
"ctb0772-9",1.6,2003,-37.25842,-9.463256
"ctb0773-1",1.58,2009,-72.71445,-7.600558
"ctb0773-10",2.92,2009,-69.93597,-8.546528
"ctb0773-11",5.37,2009,-68.7717,-9.045333
"ctb0773-13",4.54,2010,-67.69261,-10.0312
"ctb0773-2",2.14,2009,-72.89498,-7.621033
"ctb0773-4",2.6,2009,-72.43696,-7.817322
"ctb0773-5",4.56,2009,-71.74091,-7.869044
"ctb0773-6",3.64,2009,-70.9052,-8.132292
"ctb0773-7",4.53,2009,-70.83707,-8.136483
"ctb0773-8",4.13,2009,-70.64713,-8.177103
"ctb0773-9",2.65,2009,-70.51188,-8.186039
"ctb0774-0",8.26,2008,-49.1865,-27.66764
"ctb0774-1",7.91,2008,-50.12917,-27.89494
"ctb0774-10",3.36,2008,-50.70639,-27.3025
"ctb0774-11",9.55,2008,-50.57944,-27.37
"ctb0774-12",31.82,2008,-49.56492,-28.37194
"ctb0774-2",6.57,2008,-50.45378,-26.91536
